"id","name","path__id","path__name","subCategories__id","subCategories__name"
"","","abcat0208005","Rechargeable Batteries","",""
"abcat0208006","Specialty Batteries","pcmcat312300050015","Connected Home & Housewares","",""
"","","pcmcat248700050021","Housewares","",""
"","","pcmcat303600050001","Household Batteries","",""
"","","abcat0208006","Specialty Batteries","",""
"abcat0208007","iPod & MP3 Player Accessories","abcat0200000","Audio","abcat0208009","Cables & Chargers"
"","","abcat0208007","iPod & MP3 Player Accessories","abcat0208008","Cases & Armbands"
"","","","","abcat0208031","FM Transmitters"
"","","","","abcat0204000","Headphones"
"","","","","pcmcat256800050004","Mounting Kits"
"","","","","abcat0208030","MP3 Player Batteries"
"","","","","pcmcat256800050003","MP3 Player Screen Protectors"
"","","","","pcmcat310200050004","Bluetooth & Wireless Speakers"
"","","","","abcat0307011","Smartphone & iPod Car Connectors"
"","","","","pcmcat253000050001","iPod Appcessories¿ Products"
"","","","","abcat0208029","More Accessories"
"","","","","abcat0208010","iPod Accessory Collections"
"","","","","pcmcat143700050045","Clock Radios"
"","","","","abcat0208011","iPod & MP3 Player Speakers"
"abcat0208008","Cases & Armbands","abcat0200000","Audio","pcmcat144000050001","All Cases & Armbands"
"","","abcat0208007","iPod & MP3 Player Accessories","pcmcat142900050010","Armbands"
"","","abcat0208008","Cases & Armbands","pcmcat256800050002","Flipcases & Clips"
"","","","","pcmcat222000050015","Hard Cases"
"","","","","pcmcat222000050016","Soft Cases"
"","","","","pcmcat272900050010","Watchbands"
"","","","","pcmcat142900050011","Clips"
"","","","","pcmcat142900050009","Cases"
"","","","","pcmcat256800050001","Skins"
"abcat0208009","Cables & Chargers","abcat0200000","Audio","pcmcat143700050032","MP3 Player Cables"
"","","abcat0208007","iPod & MP3 Player Accessories","pcmcat207900050012","MP3 Player Car Chargers"
"","","abcat0208009","Cables & Chargers","pcmcat207900050014","MP3 Player Charging Kits"
"","","","","pcmcat207900050011","MP3 Player Wall Chargers"
"abcat0208015","Speaker Accessories","abcat0200000","Audio","abcat0107031","Speaker Cables & Wire"
"","","abcat0208000","Home Audio Accessories","abcat0107032","Speaker Selector Switches"
"","","abcat0208015","Speaker Accessories","abcat0106007","Speaker Wall Mounts"
"","","","","abcat0106002","Speaker Stands"
"","","","","abcat0208016","In-Wall Speaker Accessories"
"","","","","abcat0107033","Subwoofer Cables"
"","","","","pcmcat332100050010","Speaker Stands & Mounts"
"abcat0208016","In-Wall Speaker Accessories","abcat0200000","Audio","",""
"","","abcat0208000","Home Audio Accessories","",""
"","","abcat0208015","Speaker Accessories","",""
"","","abcat0208016","In-Wall Speaker Accessories","",""
"abcat0208024","Musical Instrument Accessories","abcat0207000","Musical Instruments","pcmcat157700050042","Musical Instrument Cables"
"","","abcat0208024","Musical Instrument Accessories","pcmcat151600050008","Guitar Accessories"
"","","","","pcmcat151600050042","Keyboard Accessories"
"","","","","pcmcat152100050018","Drum & Percussion Accessories"
"","","","","pcmcat152100050033","DJ Equipment Accessories"
"","","","","pcmcat152200050013","Live Sound Accessories"
"","","","","pcmcat224100050022","Microphone Accessories"
"","","","","pcmcat157700050041","Other Musical Instrument Accessories"
"","","","","pcmcat144500050022","Music Apparel"
"","","","","pcmcat194800050017","Posters"
"","","","","pcmcat194800050018","Harmonicas"
"abcat0208031","FM Transmitters","abcat0200000","Audio","",""
"","","abcat0208007","iPod & MP3 Player Accessories","",""
"","","abcat0208031","FM Transmitters","",""
"abcat0300000","Car Electronics & GPS","abcat0300000","Car Electronics & GPS","abcat0301000","GPS Navigation & Accessories"
"","","","","abcat0302000","Car Audio"
"","","","","pcmcat748301308133","Car Lights & Lighting Accessories"
"","","","","pcmcat330300050001","Car Safety & Convenience"
"","","","","abcat0304000","Car Security & Remote Starters"
"","","","","abcat0303000","Car Video"
"","","","","abcat0302019","Satellite Radios"
"","","","","abcat0307011","Smartphone & iPod Car Connectors"
"","","","","pcmcat165900050023","Car Installation Parts & Accessories"
"","","","","pcmcat156300050006","Marine & Powersports"
"","","","","pcmcat59600050005","Car Electronics Professional Installation"
"","","","","abcat0307000","Car & GPS Accessories"
"","","","","abcat0306000","Remote Starters"
"","","","","pcmcat163500050008","Digital Radio"
"","","","","abcat0302038","Marine Audio"
"","","","","pcmcat177200050009","Electric Bikes & Scooters"
"abcat0301000","GPS Navigation & Accessories","abcat0300000","Car Electronics & GPS","abcat0301014","Portable GPS"
"","","abcat0301000","GPS Navigation & Accessories","abcat0301002","In-Dash with GPS"
"","","","","pcmcat237000050015","Handheld GPS"
"","","","","pcmcat156500050038","Marine GPS & Navigation"
"","","","","pcmcat153700050021","GPS Maps"
"","","","","abcat0307001","GPS Accessories"
"","","","","pcmcat59600050005","Car Electronics Professional Installation"
"","","","","abcat0301004","Car GPS"
"","","","","abcat0301003","Portable"
"","","","","pcmcat237000050019","GPS Package Deals"
"","","","","pcmcat191100050000","Outdoor GPS"
"abcat0301001","Handheld GPS","abcat0300000","Car Electronics & GPS","",""
"","","abcat0301000","GPS Navigation & Accessories","",""
"","","pcmcat191100050000","Outdoor GPS","",""
"","","abcat0301001","Handheld GPS","",""
"abcat0301002","In-Dash with GPS","abcat0300000","Car Electronics & GPS","",""
"","","abcat0302000","Car Audio","",""
"","","abcat0302012","Car Stereo Receivers","",""
"","","abcat0301002","In-Dash with GPS","",""
"abcat0301005","Marine GPS & Fishfinders","abcat0300000","Car Electronics & GPS","",""
"","","pcmcat156300050006","Marine & Powersports","",""
"","","pcmcat156500050038","Marine GPS & Navigation","",""
"","","abcat0301005","Marine GPS & Fishfinders","",""
"abcat0301006","Fitness & GPS Watches","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","abcat0301006","Fitness & GPS Watches","",""
"abcat0301014","Portable GPS","abcat0300000","Car Electronics & GPS","",""
"","","abcat0301000","GPS Navigation & Accessories","",""
"","","abcat0301014","Portable GPS","",""
"abcat0302000","Car Audio","abcat0300000","Car Electronics & GPS","abcat0302012","Car Stereo Receivers"
"","","abcat0302000","Car Audio","abcat0302005","Car Speakers"
"","","","","abcat0302034","Car Subwoofers & Enclosures"
"","","","","abcat0302001","Car Amplifiers"
"","","","","abcat0302011","CB Radios & Scanners"
"","","","","abcat0307011","Smartphone & iPod Car Connectors"
"","","","","abcat0302019","Satellite Radios"
"","","","","pcmcat59600050005","Car Electronics Professional Installation"
"","","","","pcmcat331600050007","Car Audio Installation Parts"
"abcat0302001","Car Amplifiers","abcat0300000","Car Electronics & GPS","abcat0302002","2-Channel Amps"
"","","abcat0302000","Car Audio","abcat0302003","Mono Subwoofer Amps"
"","","abcat0302001","Car Amplifiers","abcat0302004","Multi-Channel Amps"
"abcat0302002","2-Channel Amps","abcat0300000","Car Electronics & GPS","",""
"","","abcat0302000","Car Audio","",""
"","","abcat0302001","Car Amplifiers","",""
"","","abcat0302002","2-Channel Amps","",""
"abcat0302003","Mono Subwoofer Amps","abcat0300000","Car Electronics & GPS","",""
"","","abcat0302000","Car Audio","",""
"","","abcat0302001","Car Amplifiers","",""
"","","abcat0302003","Mono Subwoofer Amps","",""
"abcat0302004","Multi-Channel Amps","abcat0300000","Car Electronics & GPS","",""
"","","abcat0302000","Car Audio","",""
"","","abcat0302001","Car Amplifiers","",""
"","","abcat0302004","Multi-Channel Amps","",""
"abcat0302005","Car Speakers","abcat0300000","Car Electronics & GPS","abcat0302006","5"" Speakers"
"","","abcat0302000","Car Audio","abcat0302008","6"" Speakers"
"","","abcat0302005","Car Speakers","abcat0302007","6"" x 9"" Speakers"
"","","","","abcat0302009","Component Speakers"
"","","","","abcat0302010","Specialty Fit Speakers"
"","","","","pcmcat223000050006","Car Tweeters"
"","","","","pcmcat223000050007","2-Way Speakers"
"","","","","pcmcat223000050008","3-Way Speakers"
"","","","","pcmcat223000050009","4-Way Speakers"
"","","","","pcmcat223000050010","5-Way Speakers"
"","","","","pcmcat223000050011","Component Speakers"
"","","","","pcmcat360500050014","3.5"" Car Speakers"
"","","","","pcmcat360500050015","4"" Car Speakers"
"","","","","pcmcat360500050016","4"" x 6"" Car Speakers"
"","","","","pcmcat360500050017","4"" x 10"" Car Speakers"
"","","","","pcmcat360500050018","5.25"" Car Speakers"
"","","","","pcmcat360500050019","5"" x 7"" Car Speakers"
"","","","","pcmcat360500050020","6.5"" Car Speakers"
"","","","","pcmcat360500050021","6"" x 8"" Car Speakers"
"","","","","pcmcat360500050022","6"" x 9"" Car Speakers"
"abcat0302011","CB Radios & Scanners","abcat0300000","Car Electronics & GPS","",""
"","","abcat0302000","Car Audio","",""
"","","abcat0302011","CB Radios & Scanners","",""
"abcat0302012","Car Stereo Receivers","abcat0300000","Car Electronics & GPS","abcat0302013","CD Decks"
"","","abcat0302000","Car Audio","abcat0302014","Cassette Decks"
"","","abcat0302012","Car Stereo Receivers","abcat0302015","SIRIUS-Ready Decks"
"","","","","abcat0302016","XM-Ready Decks"
"","","","","abcat0302017","iPod-Ready Decks"
"","","","","abcat0302018","MP3-CD Decks"
"","","","","pcmcat330300050000","All Car Stereo Receivers"
"","","","","pcmcat292600050009","CD Players & Digital Media Receivers"
"","","","","abcat0303001","In-Dash with DVD"
"","","","","abcat0301002","In-Dash with GPS"
"","","","","pcmcat271700050015","In-Dash with HD Radio"
"abcat0302019","Satellite Radios","abcat0300000","Car Electronics & GPS","pcmcat194300050005","Car Satellite Radios"
"","","abcat0302000","Car Audio","pcmcat194300050006","Home Satellite Radios"
"","","abcat0302019","Satellite Radios","pcmcat194300050007","Portable Satellite Radios"
"","","","","pcmcat194500050006","SiriusXM Accessories"
"","","","","pcmcat194500050007","SiriusXM Prepaid Service Cards"
"","","","","abcat0302020","SIRIUS"
"","","","","abcat0302027","XM"
"","","","","pcmcat59600050005","Car Electronics Professional Installation"
"abcat0302021","Radios","abcat0300000","Car Electronics & GPS","",""
"","","abcat0302000","Car Audio","",""
"","","abcat0302019","Satellite Radios","",""
"","","abcat0302020","SIRIUS","",""
"","","abcat0302021","Radios","",""
"abcat0302028","Radios","abcat0300000","Car Electronics & GPS","",""
"","","abcat0302000","Car Audio","",""
"","","abcat0302019","Satellite Radios","",""
"","","abcat0302027","XM","",""
"","","abcat0302028","Radios","",""
"abcat0302034","Car Subwoofers & Enclosures","abcat0300000","Car Electronics & GPS","abcat0302035","Specialty Fit Subwoofers"
"","","abcat0302000","Car Audio","abcat0302037","Car Subwoofers"
"","","abcat0302034","Car Subwoofers & Enclosures","pcmcat223300050038","Loaded Enclosures"
"","","","","abcat0302036","Subwoofer Enclosures"
"abcat0302036","Subwoofer Enclosures","abcat0300000","Car Electronics & GPS","",""
"","","abcat0302000","Car Audio","",""
"","","abcat0302034","Car Subwoofers & Enclosures","",""
"","","abcat0302036","Subwoofer Enclosures","",""
"abcat0302037","Car Subwoofers","abcat0300000","Car Electronics & GPS","",""
"","","abcat0302000","Car Audio","",""
"","","abcat0302034","Car Subwoofers & Enclosures","",""
"","","abcat0302037","Car Subwoofers","",""
"abcat0302039","SIRIUS Prepaid Cards","abcat0300000","Car Electronics & GPS","",""
"","","abcat0302000","Car Audio","",""
"","","abcat0302019","Satellite Radios","",""
"","","abcat0302020","SIRIUS","",""
"","","abcat0302039","SIRIUS Prepaid Cards","",""
"abcat0302040","XM Prepaid Cards","abcat0300000","Car Electronics & GPS","",""
"","","abcat0302000","Car Audio","",""
"","","abcat0302019","Satellite Radios","",""
"","","abcat0302027","XM","",""
"","","abcat0302040","XM Prepaid Cards","",""
"abcat0303000","Car Video","abcat0300000","Car Electronics & GPS","abcat0303001","In-Dash with DVD"
"","","abcat0303000","Car Video","abcat0303002","Overhead DVD Players"
"","","","","pcmcat220800050017","Headrest DVD Players"
"","","","","pcmcat219900050000","Portable DVD Players & Accessories"
"","","","","pcmcat220800050021","Car DVD Monitors"
"","","","","pcmcat271800050001","Back-Up & Dash Cameras"
"","","","","abcat0307019","Car Video Accessories"
"abcat0303001","In-Dash with DVD","abcat0300000","Car Electronics & GPS","",""
"","","abcat0302000","Car Audio","",""
"","","abcat0302012","Car Stereo Receivers","",""
"","","abcat0303001","In-Dash with DVD","",""
"abcat0303002","Overhead DVD Players","abcat0300000","Car Electronics & GPS","",""
"","","abcat0303000","Car Video","",""
"","","abcat0303002","Overhead DVD Players","",""
"abcat0304000","Car Security & Remote Starters","abcat0300000","Car Electronics & GPS","pcmcat292200050016","Remote Starters & Keyless Entry Systems"
"","","abcat0304000","Car Security & Remote Starters","pcmcat305800050011","Remote Transmitters"
"","","","","pcmcat292200050017","Car Security & Remote Start Accessories"
"","","","","pcmcat59600050005","Car Electronics Professional Installation"
"","","","","pcmcat211400050012","Remote Starters & Keyless Entry"
"","","","","pcmcat244700050008","OnStar FMV"
"","","","","pcmcat211400050013","Car Safety & Security"
"","","","","pcmcat211400050011","Car Alarms & Sensors"
"abcat0305000","Radar Detectors","abcat0300000","Car Electronics & GPS","",""
"","","pcmcat330300050001","Car Safety & Convenience","",""
"","","abcat0305000","Radar Detectors","",""
"abcat0307001","GPS Accessories","abcat0300000","Car Electronics & GPS","abcat0307023","GPS Cases"
"","","abcat0301000","GPS Navigation & Accessories","abcat0307026","GPS Mounts & Cradles"
"","","abcat0307001","GPS Accessories","abcat0307024","GPS Chargers & Adapters"
"","","","","abcat0307022","GPS Antennas & Cables"
"","","","","pcmcat153700050021","GPS Maps"
"","","","","pcmcat237000050010","GPS Kits"
"","","","","pcmcat237000050011","GPS Screens"
"","","","","pcmcat237000050012","GPS Software"
"","","","","abcat0307025","GPS Maps"
"","","","","abcat0307027","More GPS Accessories"
"abcat0307011","Smartphone & iPod Car Connectors","abcat0200000","Audio","abcat0307012","FM Transmitters"
"","","abcat0208007","iPod & MP3 Player Accessories","abcat0307013","Cassette Adapters"
"","","abcat0307011","Smartphone & iPod Car Connectors","abcat0307014","Bluetooth Adapters"
"","","","","abcat0307015","Auxiliary Input Cables"
"","","","","abcat0307016","Control Systems"
"","","","","abcat0307018","Smartphone & iPod Car Stereo Kits"
"","","","","abcat0307017","iPod Adapters for Aftermarket Decks"
"abcat0307012","FM Transmitters","abcat0200000","Audio","",""
"","","abcat0208007","iPod & MP3 Player Accessories","",""
"","","abcat0307011","Smartphone & iPod Car Connectors","",""
